연번,상호명,업종,완비증명 발급일,지번 주소,도로명 주소,영업장 면적,영업장 층,관할소방서
2860,청구아트빌,고시원업,2011-01-26,서울특별시 노원구 공릉동 269-12,서울특별시 노원구 공릉로32길 24-6,342,"지상2,3,4",노원소방서
2861,세종빌딩고시원,고시원업,2011-01-21,서울특별시 노원구 공릉동 240-272,서울특별시 노원구 노원로1길 85-12,287.94,"지상1,2,3,4",노원소방서
2862,제이타운,고시원업,2011-01-14,서울특별시 노원구 공릉동 240-237,서울특별시 노원구 노원로1길 87,494,"지하1/지상2,3,4,5",노원소방서
2863,영흥,고시원업,2011-01-06,서울특별시 노원구 공릉동 513-45,서울특별시 노원구 동일로184길 39-7,237.19,"지상1,2",노원소방서
2864,JHK하우스(구.이레고시원),고시원업,2011-01-05,서울특별시 노원구 월계동 429-12,서울특별시 노원구 석계로13길 23-10,204,"지상1,2",노원소방서
2865,마이하우스,고시원업,2016-01-11,서울특별시 노원구 월계동 38-32,서울특별시 노원구 화랑로45길 8,459.09,"지상1,2,3",노원소방서
2866,C&C VILL,고시원업,2010-12-24,서울특별시 노원구 월계동 405-21,서울특별시 노원구 광운로12길 8,408.52,"지상2,3,4,5",노원소방서
2867,상계고시원,고시원업,2010-08-27,서울특별시 노원구 상계동 581-89,서울특별시 노원구 상계로1길 62-41,188.87,"지상1,2,3,4",노원소방서
2868,솔하우스,고시원업,2010-11-29,서울특별시 노원구 중계동 110-7,서울특별시 노원구 중계로16다길 35-8,253.2,"지하1/지상1,2",노원소방서
2869,캠퍼스타운,고시원업,2010-11-08,서울특별시 노원구 월계동 473-14,서울특별시 노원구 광운로2가길 17-3,413.88,"지하1/지상1,2,3",노원소방서
2870,엠피스,고시원업,2010-09-27,서울특별시 노원구 공릉동 557-4,서울특별시 노원구 동일로182길 47-14,388.16,"지상1,2,3",노원소방서
2871,코쿤하우스,고시원업,2010-08-13,서울특별시 노원구 공릉동 421-19,서울특별시 노원구 공릉로46길 6,237.69,지상5,노원소방서
2872,엠아이티하우스,고시원업,2010-08-26,서울특별시 노원구 월계동 473-13,서울특별시 노원구 광운로2가길 17-7,335.4,"지하1/지상1,2",노원소방서
2873,JHVill고시텔,고시원업,2010-08-13,서울특별시 노원구 공릉동 240-70,서울특별시 노원구 공릉로32길 31,261.38,"지상1,2,3,4",노원소방서
2874,다우(구.연촌고시텔),고시원업,2010-08-09,서울특별시 노원구 월계동 429-13,서울특별시 노원구 석계로13길 23-12,281.96,"지하1/지상1,2",노원소방서
2875,로즈데일텔,고시원업,2010-07-21,서울특별시 노원구 중계동 148-12,서울특별시 노원구 덕릉로86길 19-2,468.66,"지하1/지상1,2,3,4,5",노원소방서
2876,노블리빙텔(3층),고시원업,2009-05-14,서울특별시 노원구 상계동 353-1,서울특별시 노원구 상계로5길 3,234.82,지상3,노원소방서
2877,샤인공부방,고시원업,2007-11-01,서울특별시 노원구 공릉동 569-15,서울특별시 노원구 동일로179길 12-21,465.32,"지하1/지상1,2,3,4",노원소방서
2878,아워플레이스,고시원업,2010-02-17,서울특별시 노원구 상계동 735-6,서울특별시 노원구 동일로217가길 23,399.9,"지상5,6",노원소방서
2879,소호리빙텔(태릉역점),고시원업,2007-10-08,서울특별시 노원구 공릉동 617-6,서울특별시 노원구 동일로 994,357.36,지상4,노원소방서
2880,소호리빙텔(노원역점),고시원업,2007-09-12,서울특별시 노원구 상계동 349-52,서울특별시 노원구 상계로7길 1,357.37,"지상2,3",노원소방서
2881,루프쉘(구.오투하우스),고시원업,2015-03-06,서울특별시 노원구 상계동 692-2,서울특별시 노원구 동일로 1456,338,지상4,노원소방서
2882,레지던스 쉼표,고시원업,2007-08-13,서울특별시 노원구 상계동 332-3,서울특별시 노원구 노해로81길 22-22,346.94,"지상3,4",노원소방서
2883,이노리빙텔,고시원업,2011-01-17,서울특별시 노원구 상계동 369-5,서울특별시 노원구 상계로 104,304,"지상2,3",노원소방서
2884,리치하우스,고시원업,2008-06-30,서울특별시 노원구 공릉동 424-13,서울특별시 노원구 공릉로 195,263.68,"지상2,3",노원소방서
2885,굿모닝고시원,고시원업,2007-08-24,서울특별시 노원구 월계동 383-30,서울특별시 노원구 광운로 56,361.76,"지상4,5",노원소방서
2886,서울하우스(구.코쿤하우스5.0,고시원업,2012-08-09,서울특별시 노원구 공릉동 431-3,서울특별시 노원구 동일로198길 60,245.64,"지상2,3,4,5",노원소방서
2887,다온빌딩고시원,고시원업,2011-02-01,서울특별시 노원구 하계동 61-23,서울특별시 노원구 공릉로58길 125,468,"지상1,2,3,4",노원소방서
2888,유진고시텔,고시원업,2010-12-30,서울특별시 노원구 공릉동 271,서울특별시 노원구 노원로1바길 1,343.95,"지상2,3,4",노원소방서
2889,달빛고시텔,고시원업,2006-09-25,서울특별시 노원구 공릉동 437-4,서울특별시 노원구 공릉로 229-1,88.41,지상2,노원소방서
2890,SJM하우스,고시원업,2010-11-19,서울특별시 노원구 공릉동 366-13,서울특별시 노원구 동일로196길 37-10,313.71,"지상1,2,3",노원소방서
2891,테라스텔 노원,고시원업,2007-06-05,서울특별시 노원구 상계동 591-2,서울특별시 노원구 상계로1길 38-11,449.77,지상5,노원소방서
2892,리빙캐슬,고시원업,2008-02-28,서울특별시 노원구 월계동 411-53,서울특별시 노원구 석계로 95,282.9,지상5,노원소방서
2893,예일고시원,고시원업,2007-11-20,서울특별시 노원구 상계동 389-50,서울특별시 노원구 상계로9가길 23,348.3,"지상4,5",노원소방서
2894,이레주택고시원,고시원업,2010-03-30,서울특별시 노원구 월계동 392-32,서울특별시 노원구 광운로15길 13,90.72,지상2,노원소방서
2895,도도하우스1,고시원업,2010-01-19,서울특별시 노원구 공릉동 633-15,서울특별시 노원구 공릉로 101,285.47,지상3,노원소방서
2896,우주고시원,고시원업,2007-04-06,서울특별시 노원구 공릉동 589-2,서울특별시 노원구 동일로176길 47-18,319.17,지상2,노원소방서
2897,으뜸미니텔고시원(구.으뜸미니텔고시원),고시원업,2004-06-10,서울특별시 노원구 월계동 292-59,서울특별시 노원구 월계로 336,343.09,지상5,노원소방서
2898,한빛고시원,고시원업,2006-05-04,서울특별시 노원구 공릉동 408-138,서울특별시 노원구 공릉로43길 11,307.35,지상3,노원소방서
2899,해오름고시원,고시원업,2011-04-05,서울특별시 노원구 공릉동 557-2,서울특별시 노원구 동일로182길 47-20,327,"지상1,2,3",노원소방서
2900,스마트고시원,고시원업,2004-10-19,서울특별시 노원구 상계동 735-5,서울특별시 노원구 동일로217가길 27,229.45,지상4,노원소방서
2901,로아스테이,고시원업,2007-08-08,서울특별시 노원구 상계동 409-15,서울특별시 노원구 노원로 483,387.6,"지상4,5",노원소방서
2902,모닝하우스,고시원업,2007-08-24,서울특별시 노원구 상계동 749-10,서울특별시 노원구 동일로 1370,299,지상5,노원소방서
2903,황금알고시원(구. 하이텔고시원),고시원업,2007-08-01,서울특별시 노원구 상계동 169-210,서울특별시 노원구 한글비석로24길 14,174.54,지상3,노원소방서
2904,도곡고시원,고시원업,2007-08-01,서울특별시 노원구 공릉동 440-16,서울특별시 노원구 공릉로 223,283.33,지상4,노원소방서
2905,현대고시원,고시원업,2007-03-29,서울특별시 노원구 중계동 154-8,서울특별시 노원구 덕릉로83길 12,211.34,지상4,노원소방서
2906,자유고시원,고시원업,2007-02-15,서울특별시 노원구 공릉동 661-11,서울특별시 노원구 공릉로 95,257.19,지상4,노원소방서
2907,노블고시텔,고시원업,2005-10-06,서울특별시 노원구 공릉동 745,서울특별시 노원구 동일로192길 77,277.56,지상4,노원소방서
2908,삼성고시텔,고시원업,2008-10-02,서울특별시 노원구 월계동 411-16,서울특별시 노원구 광운로12길 32,302.16,"지하1/지상2,3,4",노원소방서
2909,한일고시원,고시원업,2007-11-06,서울특별시 노원구 월계동 926,서울특별시 노원구 석계로15길 25,330,지상2,노원소방서
2910,중앙고시원,고시원업,2012-04-12,서울특별시 노원구 상계동 581-118,서울특별시 노원구 상계로1길 54-11,196.77,"지상1,2,3,4",노원소방서
2911,건양스위트룸,고시원업,2012-02-09,서울특별시 노원구 공릉동 644-53,서울특별시 노원구 공릉로20가길 13,219.27,"지상1,2,3",노원소방서
2912,부띠끄봉주르하우스,고시원업,2012-03-08,서울특별시 노원구 공릉동 438-2,서울특별시 노원구 공릉로 227,498,"지상2,3,4",노원소방서
2913,세종대왕의 고시원,고시원업,2012-08-02,서울특별시 노원구 월계동 496-51,서울특별시 노원구 광운로3길 18,247,"지상1,2,3,4",노원소방서
2914,미니빌고시원,고시원업,2007-07-24,서울특별시 노원구 월계동 409-16,서울특별시 노원구 광운로 52,397.11,지상5,노원소방서
2915,휴먼원룸텔(구.휴먼리빙텔고시원),고시원업,2007-10-29,서울특별시 노원구 상계동 591-2,서울특별시 노원구 상계로1길 38-11,694.3,지상4,노원소방서
2916,아이비고시텔,고시원업,2007-04-06,서울특별시 노원구 공릉동 437-4,서울특별시 노원구 공릉로 229-1,205.6,지상2,노원소방서
2917,수고시텔,고시원업,2009-11-27,서울특별시 노원구 월계동 390-35,서울특별시 노원구 광운로 51,325.38,"지상2,3",노원소방서
2918,싱글하우스고시원,고시원업,2013-03-21,서울특별시 노원구 월계동 383-14,서울특별시 노원구 광운로 61-5,317,"지상1,2,3,4",노원소방서
2919,e-편한원룸텔,고시원업,2013-02-27,서울특별시 노원구 공릉동 424-2,서울특별시 노원구 공릉로 203,222,"지상3,4",노원소방서
2920,힐링,고시원업,2013-05-23,서울특별시 관악구 신림동 1578-27,서울특별시 관악구 남부순환로172길 36-10,199.44,"지상2,3,4",관악소방서
2921,언경서원,고시원업,2009-10-07,서울특별시 관악구 신림동 255-30,서울특별시 관악구 대학14길 19-7,179.04,"지상1,2,3",관악소방서
2922,온그린텔,고시원업,2009-10-29,서울특별시 관악구 봉천동 1643-19,서울특별시 관악구 인헌3가길 15,531.92,"지하1/지상1,2,3",관악소방서
2923,유니버설고시원,고시원업,2009-11-10,서울특별시 관악구 신림동 90-101,서울특별시 관악구 신림로54길 14,646.98,"지하1/지상1,2,3,4,5",관악소방서
2924,성우고시텔,고시원업,2009-11-13,서울특별시 관악구 봉천동 1613-4,서울특별시 관악구 관악로14가길 2,463.41,"지하1/지상2,3,4",관악소방서
2925,서정,고시원업,2009-11-05,서울특별시 관악구 신림동 255-26,서울특별시 관악구 대학14길 19-9,449.82,"지상1,2,3",관악소방서
2926,푸른고시원,고시원업,2009-12-03,서울특별시 관악구 봉천동 1642-24,서울특별시 관악구 인헌7길 9,97.74,지상1,관악소방서
2927,좋은날원룸텔,고시원업,2009-12-22,서울특별시 관악구 신림동 1427-3,서울특별시 관악구 봉천로 258,314.64,지상2,관악소방서
2928,하나빌,고시원업,2011-03-03,서울특별시 관악구 봉천동 1666-9,서울특별시 관악구 남부순환로 1845-11,629.51,"지하1/지상1,2,3,4,5,6",관악소방서
2929,WY,고시원업,2011-06-07,서울특별시 관악구 신림동 1430-22,서울특별시 관악구 신림로71길 13,218.8,"지상2,3,4,5",관악소방서
2930,용현,고시원업,2011-07-04,서울특별시 관악구 신림동 1634-68,서울특별시 관악구 문성로 233-1,491.8,"지상2,3,4,5",관악소방서
2931,코아리빙텔,고시원업,2011-07-28,서울특별시 관악구 신림동 1425-3,서울특별시 관악구 신림로70길 6,352,"지상2,3",관악소방서
2932,엘림베스트고시원,고시원업,2010-11-22,서울특별시 관악구 신림동 90-61,서울특별시 관악구 신림로54가길 18,387.12,"지하1/지상1,2,3",관악소방서
2933,현대고시원,고시원업,2010-02-01,서울특별시 관악구 봉천동 925-37,서울특별시 관악구 봉천로 383,511.18,"지상2,3,4,5",관악소방서
2934,고센빌,고시원업,2010-02-09,서울특별시 관악구 봉천동 100-254,서울특별시 관악구 행운5길 8-11,467.88,"지하1/지상1,2,3",관악소방서
2935,제이엠고시원,고시원업,2010-03-24,서울특별시 관악구 봉천동 100-68,서울특별시 관악구 행운5길 24-5,551.93,"지하1/지상1,2,3,4",관악소방서
2936,효정고시원,고시원업,2010-03-24,서울특별시 관악구 신림동 1425-8,서울특별시 관악구 봉천로12길 42,857.43,"지상2,3,4",관악소방서
2937,캐슬파인(2층),고시원업,2010-04-02,서울특별시 관악구 봉천동 1625-20,서울특별시 관악구 낙성대로 20,187.24,지상2,관악소방서
2938,리빙캐슬(4층),고시원업,2013-11-27,서울특별시 관악구 봉천동 1565-10,서울특별시 관악구 쑥고개로 91,298.45,지상4,관악소방서
2939,하나고시원,고시원업,2010-04-19,서울특별시 관악구 신림동 1419-26,서울특별시 관악구 신림로68길 40-5,486.2,"지상2,3,4,5,6",관악소방서
2940,행복서원고시원(노블하우스),고시원업,2010-05-20,서울특별시 관악구 신림동 547-27,서울특별시 관악구 남부순환로143길 47,397.1,"지하1/지상1,2,3",관악소방서
2941,삼정고시원,고시원업,2010-05-25,서울특별시 관악구 봉천동 1636-3,서울특별시 관악구 남부순환로246나길 20,395.26,"지하1/지상1,2,3,4",관악소방서
2942,수빈고시원,고시원업,2010-05-27,서울특별시 관악구 신림동 94-92,서울특별시 관악구 신림로36길 24-12,334.82,"지하1/지상1,2,3",관악소방서
2943,예림고시원,고시원업,2010-06-21,서울특별시 관악구 봉천동 916-21,서울특별시 관악구 청룡8길 6,270,"지상2,3,4",관악소방서
2944,다인빌,고시원업,2010-07-26,서울특별시 관악구 신림동 532-12,서울특별시 관악구 조원로18길 13-5,311.8,"지하1/지상1,2",관악소방서
2945,파인하우스,고시원업,2010-08-09,서울특별시 관악구 봉천동 1658-15,서울특별시 관악구 봉천로 599,306.24,"지상2,3,4",관악소방서
2946,체이스빌,고시원업,2010-08-25,서울특별시 관악구 봉천동 100-295,서울특별시 관악구 행운6길 15-8,373.68,"지하1/지상1,2",관악소방서
